label,x,y
9,112.9903,153.4387
2,190.5764,174.8329
0,83.9127,60.680800000000005
5,146.6562,88.1271
6,133.78738,57.845
0,105.5351,64.9322
8,163.5649,134.49384
9,127.540506,120.2029
6,137.65014,47.5316
2,194.1216,182.07330000000002
0,96.2861,45.348200000000006
0,114.1873,53.721999999999994
7,123.84391,189.05169999999998
2,175.89159999999998,206.8594
0,96.6214,58.373099999999994
4,87.5818,101.3107
2,186.0274,169.2012
0,106.1657,54.9911
9,119.14054,139.7174
1,56.70140000000001,156.9865
6,162.9093,37.683400000000006
9,111.9455,147.64170000000001
3,184.5808,109.3506
0,89.17580000000001,42.366
0,84.6174,47.9962
2,186.9092,176.9283
0,85.8091,46.3934
6,157.5151,56.6118
8,149.8135,148.5974
4,68.89840000000001,130.03255
0,112.9665,60.952299999999994
7,106.7441,179.9144
2,161.6323,179.2129
1,46.4708,92.551
9,91.8524,156.5399
5,183.68880000000001,98.7443
2,174.0894,215.8478
4,108.4162,117.4833
8,165.9446,143.1207
5,162.699,99.627
2,159.3373,212.64690000000002
9,121.7527,133.44968
7,106.8522,200.43189999999998
9,77.64670000000001,172.2913
2,156.0694,187.5017
9,116.482,141.995
7,121.18477,165.564
4,98.92660000000001,104.7878
9,110.475,150.3582
3,227.6173,133.65309
2,160.9382,223.14749999999998
7,89.45089999999999,198.81900000000002
3,193.15109999999999,125.9231
6,156.9805,60.77119999999999
3,227.2553,126.97984
6,136.91445,72.131
8,173.7477,130.88015
8,146.3734,156.3032
3,193.6011,111.4098
7,87.8463,212.28480000000002
0,96.65520000000001,41.202600000000004
9,91.8725,162.257
2,194.93,190.1873
7,133.89514,167.7551
9,83.1687,165.1164
0,76.86189999999999,53.433099999999996
5,143.7043,100.1948
4,79.2676,118.04972000000001
5,177.64679999999998,81.5834
8,168.6843,152.6963
4,89.1773,121.49078
3,220.4561,117.98
3,199.67860000000002,107.5658
1,43.01819999999999,95.8098
7,119.50149,194.19920000000002
8,147.4245,161.8349
9,100.218,148.8641
7,109.3298,201.03019999999998
6,166.0869,66.38470000000001
2,152.4565,220.195
1,56.165800000000004,180.4175
7,123.62531,201.7581
0,90.50540000000001,70.52850000000001
5,163.4513,83.16470000000001
6,152.0751,76.1192
5,167.6899,80.69460000000001
2,182.6273,180.4306
9,109.5981,132.45176
5,185.0631,79.35220000000001
4,68.6856,145.15
6,140.7178,34.095699999999994
2,162.5125,222.59109999999998
2,156.9803,210.7578
2,186.02100000000002,195.714
9,87.3517,161.0863
0,88.051,44.0112
7,131.03459,168.4831
7,87.48599999999999,209.7284
2,188.0624,177.59199999999998
2,155.1971,197.80259999999998
6,168.3312,59.804100000000005
3,201.2466,131.22109
4,103.662,97.0411
2,198.8415,184.6531
0,113.9633,55.555400000000006
5,141.0959,99.2991
9,89.3411,161.9021
6,135.97390000000001,18.578999999999994
2,188.3964,168.9641
1,42.57599999999999,88.9451
9,103.9024,160.832
0,97.8029,79.0018
6,144.8716,44.641099999999994
0,79.2264,78.4572
4,83.5372,142.3533
8,168.0845,57.02119999999999
4,82.095,116.2891
3,209.2317,132.46777
1,59.091800000000006,171.0172
5,130.95948,97.49719999999999
4,93.99289999999999,101.38419999999999
2,155.0417,194.34120000000001
9,83.16409999999999,168.4349
5,166.7716,81.0056
7,125.14988,205.0712
3,205.01479999999998,150.6059
1,47.0158,102.58330000000001
5,161.3256,91.4291
4,107.2415,114.7463
5,139.4387,99.6156
3,195.6933,118.07
7,104.3175,207.2517
3,215.3048,126.76393
8,158.1133,154.1716
6,141.4313,50.896100000000004
2,149.2342,216.4442
4,69.85079999999999,145.1664
6,134.73656,58.1332
1,39.699,92.3078
1,34.4555,156.338
4,74.6625,127.103057
0,75.0564,60.102900000000005
0,89.7603,71.20609999999999
5,179.0616,85.9902
8,148.2274,145.1741
6,155.4711,33.9503
7,132.55063,202.1864
4,73.75569999999999,121.80677
2,156.9897,188.3115
8,171.7572,148.8322
0,82.2521,81.1803
2,164.5784,204.4499
5,184.9891,92.9165
4,65.3417,138.5746
8,147.5838,127.814899
3,216.9744,152.0546
0,107.9174,75.30330000000001
6,162.246,45.787499999999994
4,102.4675,98.9387
8,176.2299,122.23012
6,144.9066,79.2149
4,93.9388,130.73552
1,42.7958,109.5797
8,161.9871,128.252581
1,45.7008,134.83267
5,143.31380000000001,111.15129999999999
4,103.8376,125.72219
9,115.4197,165.0421
4,70.2543,123.57241
3,210.6716,137.47149
2,185.0829,178.378
0,78.5753,75.02629999999999
5,169.84210000000002,78.55930000000001
0,107.7765,54.0012
7,128.77885,160.519
9,92.6803,150.8787
2,180.41129999999998,197.7541
9,116.4737,153.9403
8,177.37,131.17323
9,116.5029,154.7611
6,169.58089999999999,45.2458
5,192.76139999999998,97.0569
2,156.1636,212.8096
4,90.7131,119.76325
4,92.4473,101.80930000000001
6,145.6101,63.7633
4,65.5213,119.27016
8,160.1596,144.8348
4,72.6707,120.6612
1,49.4016,126.412
7,129.81106,205.8098
5,166.30599999999998,97.90520000000001
8,161.5755,155.7429
9,88.458,169.365
5,169.7062,86.75800000000001
9,112.0335,127.31509
3,191.4667,148.5427
2,118.06705,185.57330000000002
5,154.7396,90.52799999999999
8,161.377,147.844
2,165.7254,194.7073
2,163.8614,211.5278
7,105.89410000000001,177.3381
2,180.5806,195.785
8,153.691,163.9773
4,89.70150000000001,132.07031
1,57.178399999999996,163.87630000000001
9,125.78374,139.3623
3,195.4832,140.8185
6,158.04410000000001,45.034800000000004
0,76.9864,73.4228
2,152.9704,219.9426
2,172.6835,196.6215
9,92.4152,156.193
1,33.688100000000006,119.5281
2,161.6106,184.0303
7,98.4171,194.3225
2,175.0066,208.3754
1,39.8995,168.5873
3,192.5683,135.20234
4,79.28960000000001,115.2243
9,93.8784,157.071
1,37.4607,158.7449
8,170.6725,150.766
0,102.8244,54.6412
2,153.8474,215.19889999999998
2,170.9864,216.21980000000002
3,193.2945,126.91473
4,106.3123,98.2854
1,55.283500000000004,163.6576
3,225.4894,138.6912
7,108.5082,176.5905
4,76.1964,123.52468999999999
1,47.23950000000001,158.1485
4,104.003,96.1753
1,45.911500000000004,116.4762
5,153.23250000000002,85.8437
9,178.00310000000002,112.6801
6,132.50985,54.78189999999999
9,93.3671,138.7832
0,102.1945,72.4953
5,186.2539,82.74549999999999
7,96.28999999999999,204.3912
6,155.4368,43.596900000000005
8,174.4558,148.8715
2,183.8789,184.24009999999998
0,76.53190000000001,60.396100000000004
7,118.52885,166.3205
3,193.5283,131.95994
5,156.792,105.0731
8,168.4108,151.4562
2,196.83769999999998,175.2944
8,158.5798,143.3768
2,156.6207,218.6265
4,102.937,136.0728
8,55.4392,122.91375
5,142.2825,108.3083
8,170.1213,139.4883
9,81.9971,153.2293
7,120.53907,198.3203
1,52.140100000000004,155.7053
2,186.7415,174.9117
4,87.69210000000001,99.7002
5,183.0245,78.19720000000001
5,190.72480000000002,96.4827
1,34.1375,104.9478
8,160.1532,169.7862
1,37.775400000000005,102.0215
4,98.1919,118.9019
4,108.0839,102.83539999999999
6,143.69819999999999,68.4091
5,157.907,88.7139
8,143.0841,136.30579
9,122.60978,120.61843
2,176.2062,203.2924
3,224.4447,113.9357
0,105.9953,52.39919999999999
5,152.6898,95.4399
1,55.8909,165.4218
4,103.48140000000001,126.15163
0,74.6452,75.0727
5,141.33350000000002,98.7252
1,26.168999999999997,131.94691
2,167.7544,185.81
9,120.09165,115.9294
2,151.3254,190.2069
4,67.3215,134.66171
1,58.78060000000001,96.5346
6,139.9952,45.6867
8,158.8683,129.58779
0,111.8595,58.311899999999994
4,75.5233,110.54220000000001
9,109.4041,148.1213
0,77.0404,67.3811
0,68.31819999999999,61.8582
5,181.416,81.0749
9,111.131,152.8113
2,200.1144,185.9794
3,212.9025,118.92828
5,136.51722,105.1017
9,82.6242,158.7806
4,96.7926,131.72225
4,91.36930000000001,128.746722
3,192.0119,126.07724
9,97.0207,148.3271
2,150.8046,186.8493
3,196.9794,131.88854
5,161.45940000000002,86.2521
6,150.7374,67.3389
5,125.2683,98.7125
2,171.78050000000002,191.63920000000002
7,118.85264,174.40879999999999
2,175.6131,205.6277
4,66.0372,126.8343
2,159.8078,188.98
4,96.2065,143.3097
7,43.2304,129.58671
2,176.5318,208.2043
5,127.884192,94.1694
3,198.4246,139.8271
7,88.8381,207.6091
6,154.6632,27.703000000000003
1,53.2371,121.76573
0,91.56790000000001,53.6147
7,137.3924,175.5765
5,145.2365,106.9401
4,64.0652,136.61786
5,136.7258,101.5488
1,39.592200000000005,143.3578
6,154.2243,54.2268
9,81.8476,166.6297
7,123.7212,197.6241
1,50.556,145.8299
6,150.1369,47.282700000000006
3,197.6104,112.4318
3,187.9651,110.1877
1,36.043000000000006,131.63463
2,175.8212,182.0982
2,174.9977,194.9013
0,82.0478,46.060100000000006
5,182.3042,87.696
0,103.0427,75.7156
6,135.32241,43.7979
8,163.32670000000002,119.16552
3,211.7353,105.477
6,145.6399,66.2685
7,26.977999999999994,135.002
7,96.5001,201.8006
3,190.7447,136.82775
8,171.4641,130.32559
1,57.0303,180.7232
7,113.55760000000001,209.2542
9,84.1061,175.0743
3,205.04919999999998,144.0595
9,119.24401,127.9030298
2,169.44389999999999,208.0216
8,164.33429999999998,135.34826
3,223.8553,135.46745
7,93.2356,196.72390000000001
4,85.4417,105.7343
1,179.3704,181.99
2,174.546,215.9007
3,220.9547,119.34006
6,149.9568,67.7979
5,122.02467,99.8086
0,95.66329999999999,65.64009999999999
1,60.48480000000001,190.1625
8,174.4984,133.1388
6,147.6279,38.958200000000005
9,78.9687,161.838
2,183.2277,171.8911
1,47.453599999999994,165.5028
6,144.659,60.7424
0,81.43979999999999,60.92359999999999
2,153.2412,209.26
8,174.0044,119.14746
0,88.09049999999999,36.580299999999994
8,146.5808,165.0414
8,164.7047,124.81026
9,119.9806,123.56485
1,56.8133,180.4735
2,153.2669,203.8675
2,91.4226,206.9096
1,46.554199999999994,171.9194
4,97.322,119.18547
8,174.4318,119.59143
1,47.3121,106.8374
4,65.4978,128.957685
4,101.4632,99.1188
5,163.9917,93.3258
1,40.486900000000006,121.57806
8,142.8777,141.4374
7,125.22903,162.26760000000002
7,122.63034999999999,213.92860000000002
9,104.09909999999999,169.09449999999998
7,104.2274,211.2202
0,73.1695,78.36529999999999
6,150.3172,72.60079999999999
9,104.6784,159.113
4,80.5506,131.80239
5,141.4758,98.75880000000001
6,157.4082,56.525499999999994
2,157.4493,181.773
5,171.704,104.5532
7,106.0522,213.6745
4,105.6296,116.7218
7,106.9449,177.6095
2,151.8862,194.5919
3,222.6002,138.9935
0,89.5086,61.7012
8,167.4105,150.761
4,65.162,121.452
8,143.8555,156.0582
0,107.7987,73.90690000000001
0,115.0511,76.5531
9,128.798017,157.4505
7,105.65,180.7421
7,139.3415,182.18529999999998
9,84.47,157.1021
8,180.3999,115.516
2,183.7815,182.5936
1,31.2731,155.3078
6,153.2296,70.9927
5,156.9769,86.11529999999999
5,158.5399,93.2145
1,49.9713,178.861
1,49.5202,98.5237
9,92.5335,172.6423
7,84.15690000000001,181.4724
7,102.8003,202.1943
8,142.3302,142.9167
6,156.7228,56.438
4,97.0997,111.4442
7,118.52943,212.6831
5,156.38400000000001,91.4068
3,193.75400000000002,123.44716
1,57.6953,190.5112
6,135.86427,73.03229999999999
4,64.4419,131.58054
5,186.24869999999999,79.00829999999999
7,116.0115,175.643
4,81.6426,126.33712
1,55.297,163.6735
8,169.7275,154.557
3,194.1962,141.95159999999998
5,157.9239,89.5869
1,31.1973,106.20609999999999
7,98.931,197.9399
1,55.11450000000001,157.806
1,59.1344,102.2535
8,153.2345,157.548
6,139.2587,27.284999999999997
4,105.7562,96.6577
3,226.3828,139.7601
8,143.4154,131.24128
3,206.0564,147.9807
1,25.742000000000004,130.7164
2,168.4065,181.6498
8,159.0005,126.98083
9,101.7289,165.0
0,111.9344,58.30629999999999
9,107.7321,161.4477
1,61.983599999999996,181.1275
2,175.1963,191.63400000000001
3,189.266,135.82039
3,225.7539,119.12401
0,96.2885,39.914199999999994
3,204.5726,154.481
0,74.2445,79.9788
2,171.0061,217.6678
0,112.504,71.2595
3,215.3024,153.4115
3,186.5529,105.0933
8,156.6031,170.5171
3,196.1394,120.35688
5,170.7525,96.1801
7,125.39105,200.8066
0,117.2836,63.584900000000005
5,158.0872,97.3124
9,98.1678,159.0868
0,107.7015,66.1422
5,185.054,79.363
9,112.8825,161.3265
1,48.30970000000001,176.8591
5,150.8362,104.6842
1,42.8022,89.3609
1,52.978899999999996,174.6365
2,164.3227,191.6824
6,148.9928,65.43979999999999
5,136.89581,101.3927
5,143.6041,110.7037
4,103.4335,134.63115
5,190.632,84.7791
1,45.1819,154.9072
6,134.34431,22.227000000000004
0,69.3517,59.599599999999995
2,195.5858,186.8827
2,159.76839999999999,207.196
8,162.6833,149.6666
0,76.8167,49.02119999999999
7,121.78074,180.7591
1,31.069999999999993,103.0057
0,103.2533,59.974900000000005
8,163.88569999999999,156.0899
5,134.63689,103.0185
6,132.71246,59.9315
3,213.7889,145.3746
2,163.8996,216.062
9,80.82079999999999,162.9263
4,100.4398,133.87996
3,213.9567,106.53190000000001
6,153.81040000000002,55.380300000000005
0,109.8214,61.072900000000004
3,196.2611,146.691
4,88.3335,138.2701
1,35.111900000000006,95.5715
5,147.5219,87.7803
9,125.14008,119.30447
3,213.9188,153.3488
0,91.53229999999999,70.12219999999999
5,124.99502,95.4134
0,113.4142,56.4106
6,149.652,42.4276
2,193.555,182.23250000000002
7,126.10614,178.8735
6,163.2194,38.7381
6,153.936,37.5968
6,146.69729999999998,49.5578
9,78.3725,179.04579999999999
6,141.7987,74.2808
7,105.2218,194.89260000000002
8,152.3876,162.5018
2,193.39690000000002,197.3977
0,88.2531,70.5352
6,165.0853,58.3938
0,84.8493,78.43180000000001
8,149.6667,141.4047
9,189.2148,82.8446
5,128.165287,94.7782
3,193.9961,133.9089
6,169.8764,60.325199999999995
7,125.58388,178.5462
4,69.34,126.37162000000001
3,224.3572,111.7521
9,102.7773,155.1482
7,116.4582,165.35410000000002
2,136.54692,189.55610000000001
0,82.03880000000001,42.736999999999995
4,84.0219,134.00248
7,89.1922,199.0356
2,160.9158,197.446
2,183.75990000000002,186.4984
8,167.8536,138.5416
2,155.3042,213.7194
7,119.3532,167.51069999999999
0,104.6619,45.5724
4,94.1346,112.0652
0,100.1584,61.599500000000006
5,152.4623,87.39439999999999
2,165.5664,136.52495
8,155.5116,167.2515
7,106.4688,194.9211
7,121.2562,183.8559
9,123.95765,125.75428
1,56.1665,178.3376
4,65.0258,133.15667
0,102.775,50.89149999999999
1,29.629199999999997,133.1998
1,43.331900000000005,132.54954
2,180.9625,194.59789999999998
3,193.7442,130.31163
6,141.3605,66.38419999999999
2,185.9134,174.9287
0,84.9097,67.31530000000001
6,154.0699,33.91759999999999
6,135.44899,42.505399999999995
1,48.8433,118.11134
9,117.0235,150.1743
4,92.47579999999999,116.064
5,140.6703,90.3471
2,154.0806,217.2507
7,105.754,200.6712
7,119.82361,203.69400000000002
8,155.2975,128.95834
9,91.21000000000001,153.7075
5,168.83679999999998,107.6985
8,144.9272,158.6501
3,193.0818,126.99817
8,140.1742,97.3045
5,145.7726,107.6545
6,142.1061,53.679
2,195.0888,192.01670000000001
0,112.882,69.5609
9,121.50325,130.91382
7,136.36955,171.2894
1,52.992900000000006,90.604
8,150.6001,125.41757
2,156.0044,183.2391
6,156.6517,36.7174
9,88.0034,171.6386
8,177.5317,151.6885
4,68.9969,119.91406
9,130.16058,118.246
4,78.394,123.3582
1,42.433800000000005,122.84004
3,198.44310000000002,124.9788
8,137.87312,140.9121
4,91.5778,118.87516
0,98.21340000000001,48.358000000000004
7,120.40115,214.7348
7,103.0035,202.1344
3,205.2815,140.4398
7,105.8561,211.8648
6,139.5798,65.9533
6,156.5868,61.543899999999994
8,159.6856,141.9051
8,154.6816,151.654
2,170.3641,188.485
7,131.15336,192.42700000000002
0,105.2356,45.6348
4,74.7766,116.97
3,204.47410000000002,108.3375
7,149.5558,208.9004
7,114.9578,194.94670000000002
0,107.1687,59.15860000000001
8,144.49869999999999,147.0648
4,81.8836,104.1761
7,105.6185,213.93189999999998
4,108.8379,117.5541
0,67.41159999999999,65.9828
6,132.28002,66.5061
9,109.8677,163.5273
8,153.7522,162.1431
6,151.5664,70.6906
0,108.0525,83.83279999999999
1,154.6509,151.5304
6,142.4066,36.297700000000006
4,68.7118,137.92424
5,181.60739999999998,81.1991
2,163.5231,180.7069
7,131.8894,202.8244
3,200.4419,112.3244
6,144.4701,61.6523
2,156.3697,183.7815
2,187.486,172.9162
9,119.4418,127.145489
2,187.6937,167.3785
7,109.3818,205.0068
4,101.9451,116.8997
8,160.5112,135.62908
7,131.55887,192.05419999999998
2,166.9529,205.1457
9,95.2211,147.67849999999999
5,166.922,108.11449999999999
3,133.32374,137.88874
4,87.247,104.248
8,145.0748,167.4288
0,86.5164,59.334599999999995
4,94.9387,117.2309
4,107.0563,111.3753
6,139.1596,29.842299999999994
5,167.0819,100.7265
6,130.91951,47.706199999999995
1,57.197100000000006,189.0573
2,188.7212,185.3571
2,165.5316,191.8928
8,200.4533,93.2464
4,78.6842,106.75829999999999
5,145.927,91.6175
7,121.84932,203.135
8,162.36,151.0983
0,84.5599,43.427099999999996
6,145.3169,61.08069999999999
8,146.3653,151.5385
9,111.293,139.3179
1,49.5209,172.3931
7,128.330035,211.2018
7,124.84408,168.4814
2,164.8042,189.447
6,136.84681,50.865399999999994
3,192.06369999999998,135.96013
9,106.7076,146.8985
9,93.4483,153.18959999999998
1,50.765600000000006,105.1532
0,79.31389999999999,73.17269999999999
4,83.7815,140.0572
2,192.2543,186.1765
5,128.0918043,101.2798
4,99.1663,126.2884
4,69.39240000000001,119.89227
9,121.73842,147.1312
2,186.2837,195.5187
6,142.7776,21.176000000000002
7,93.045,177.4373
2,161.5077,183.7986
8,171.0783,117.7119
3,198.5669,110.3086
3,212.3366,112.6871
2,172.576,216.42829999999998
7,108.4198,204.3271
0,79.8024,68.0846
4,75.5116,134.78457
7,101.9991,183.1096
0,110.8098,78.2327
7,103.74510000000001,208.708
7,96.5692,215.2151
8,174.9756,135.80084
1,39.7341,92.2231
7,137.13529,175.5092
3,189.3792,119.17882
7,116.7793,213.7507
8,157.8833,165.2932
0,85.6325,59.314400000000006
1,57.2997,104.748
0,81.23169999999999,65.2411
2,154.6627,210.5229
9,117.7722,146.9392
7,118.32101,214.3337
6,138.8543,46.3172
2,151.9831,194.77089999999998
2,162.01069999999999,218.86610000000002
6,158.1025,59.247600000000006
9,87.3005,158.3732
0,98.29990000000001,58.6609
6,149.6285,77.4427
8,157.9802,161.1367
8,165.1611,138.2368
9,82.2252,175.869
6,135.23844,22.726
3,216.41989999999998,134.15757
5,184.7087,80.1186
0,80.5411,44.4914
2,154.1272,193.47390000000001
2,173.3028,189.8418
5,135.77608,107.2326
9,105.53,155.2391
6,136.4028,61.415099999999995
4,106.4688,118.73092
1,34.42,100.46000000000001
5,122.5264,99.6687
1,31.47,111.3061
7,98.0327,192.16930000000002
4,123.99195,148.32920000000001
8,157.4077,123.31227
9,113.0227,136.44541
5,137.65431,97.8418
7,128.522672,197.37279999999998
4,89.2124,122.45259
7,119.35157,210.8611
2,146.8023,217.4792
2,144.1161,158.9444
1,54.035399999999996,169.3802
4,98.8125,124.91184
8,170.1959,121.62957
8,148.2368,156.5304
6,146.7503,63.763000000000005
2,190.0797,196.42829999999998
2,184.6661,188.47910000000002
2,175.1607,171.5136
6,159.1628,60.4007
7,106.2085,180.4778
8,152.38,150.3866
1,34.92829999999999,103.7833
8,170.627,120.44409
8,151.5966,155.69729999999998
1,39.124700000000004,143.8833
9,116.08840000000001,141.5471
0,104.9017,82.93979999999999
7,114.8031,180.504
9,74.3392,162.4904
6,154.574,54.8934
6,144.2179,70.5175
8,150.2705,134.21789
2,163.6787,188.6158
3,217.03019999999998,152.4675
5,145.9799,90.5728
4,85.96029999999999,119.9721
5,156.3719,90.0376
4,73.0479,128.697991
1,35.8869,108.4867
3,199.8067,131.0457
7,108.36670000000001,210.20420000000001
1,56.69540000000001,158.1483
5,134.49391,93.5435
0,72.6811,77.6144
0,89.1095,77.9317
8,147.4059,140.6476
5,154.453,99.9489
3,122.54778,91.564
7,118.1093,215.61669999999998
6,130.12355,59.735600000000005
8,158.0818,130.75465
2,167.7923,195.1582
8,180.4861,143.3175
4,80.0078,139.7032
2,190.2901,175.26850000000002
3,212.6387,111.2499
6,133.12054,67.4601
2,146.3033,181.1961
8,156.3505,164.8226
7,135.77959,160.3921
2,161.6749,183.5304
4,78.1356,141.3603
7,100.9858,183.5673
3,218.8947,118.03851
4,94.4416,111.545
4,78.7858,134.35925
5,125.63922,103.1681
4,75.5112,139.9565
8,166.9461,128.912389
3,208.6764,146.3825
1,59.955600000000004,188.38830000000002
5,136.29007000000001,99.7919
1,50.4859,179.9644
0,101.6777,52.254999999999995
2,161.5026,219.5039
